,trip_id,arrival_time_x,departure_time_x,stop_id_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,timepoint_x,arrival_time_y,departure_time_y,stop_id_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,timepoint_y,route_id,service_id,trip_headsign,direction_id,block_id,shape_id
2439,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2440,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2441,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2442,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2443,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2444,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2445,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2446,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2447,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2448,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2449,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2450,t13DC-sl2-p469-r42,35160.0,35160.0,67,0,,,,0.0,1,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2451,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2452,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2453,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2454,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2455,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2456,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2457,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2458,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2459,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2460,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2461,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2462,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2463,t13DC-sl2-p469-r42,35217.0,35217.0,68,57,,,,1183.842193,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2464,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2465,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2466,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2467,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2468,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2469,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2470,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2471,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2472,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2473,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2474,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2475,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2476,t13DC-sl2-p469-r42,35289.0,35289.0,69,129,,,,2705.599187,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2477,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2478,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2479,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2480,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2481,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2482,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2483,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2484,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2485,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2486,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2487,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2488,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2489,t13DC-sl2-p469-r42,35343.0,35343.0,70,183,,,,3639.558549,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2490,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2491,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2492,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2493,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2494,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2495,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2496,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2497,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2498,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2499,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2500,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2501,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2502,t13DC-sl2-p469-r42,35393.0,35393.0,71,233,,,,4449.789478,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2503,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2504,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2505,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2506,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2507,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2508,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2509,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2510,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2511,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2512,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2513,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2514,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2515,t13DC-sl2-p469-r42,35451.0,35451.0,72,291,,,,5441.19694,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2516,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2517,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2518,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2519,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2520,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2521,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2522,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2523,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2524,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2525,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2526,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2527,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2528,t13DC-sl2-p469-r42,35504.0,35504.0,73,344,,,,6317.385862,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2529,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2530,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2531,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2532,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2533,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2534,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2535,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2536,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2537,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2538,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2539,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2540,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2541,t13DC-sl2-p469-r42,35572.0,35572.0,928,412,,,,7568.031889,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2542,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2543,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2544,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2545,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2546,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2547,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2548,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2549,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2550,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2551,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2552,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2553,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2554,t13DC-sl2-p469-r42,35640.0,35640.0,1020,480,,,,8710.054377,1,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2555,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2556,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2557,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2558,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2559,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2560,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2561,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2562,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2563,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2564,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2565,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2566,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2567,t13DC-sl2-p469-r42,35740.0,35740.0,74,580,,,,9683.961911,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2568,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2569,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2570,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2571,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2572,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35160.0,35160.0,67,0,,,,0.0,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2573,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35217.0,35217.0,68,57,,,,1183.842193,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2574,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35289.0,35289.0,69,129,,,,2705.599187,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2575,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35343.0,35343.0,70,183,,,,3639.558549,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2576,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35393.0,35393.0,71,233,,,,4449.789478,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2577,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35451.0,35451.0,72,291,,,,5441.19694,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2578,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35504.0,35504.0,73,344,,,,6317.385862,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2579,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35740.0,35740.0,74,580,,,,9683.961911,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2580,t13DC-sl2-p469-r42,35854.0,35854.0,529,694,,,,11064.110763,0,35572.0,35572.0,928,412,,,,7568.031889,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2581,t13DC-sl2-p469-r42,36120.0,36120.0,1022,960,,,,14390.979398,1,35640.0,35640.0,1020,480,,,,8710.054377,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2582,t13DC-sl2-p469-r42,36120.0,36120.0,1022,960,,,,14390.979398,1,36120.0,36120.0,1022,960,,,,14390.979398,1,16,2,Red Mile/uk Camp,1,154,1129_shp
2583,t13DC-sl2-p469-r42,36120.0,36120.0,1022,960,,,,14390.979398,1,35854.0,35854.0,529,694,,,,11064.110763,0,16,2,Red Mile/uk Camp,1,154,1129_shp
2584,t13DC-sl2-p469-r42,36120.0,36120.0,1022,960,,,,14390.979398,1,36422.0,36422.0,588,1262,,,,17955.307066,0,16,2,Red Mile/uk Camp,1,154,1129_shp
